SimulationTimeStamp,Received time, Sent time, FlowID, RouteID, SeqNumber, Dest, level, PktType, All latencies, Info Lat, Video Lat, Vibr Lat
2943,2958,1606665494138,1,-1,275,[192.168.1.91- 192.168.1.93],application,video,15,,15,,x
2956,2974,1606665494151,1,-1,276,[192.168.1.91- 192.168.1.93],application,info,18,18,,,x
2964,2981,1606665494159,1,-1,277,[192.168.1.91- 192.168.1.93],application,info,17,17,,,x
2973,2986,1606665494168,1,-1,278,[192.168.1.91- 192.168.1.93],application,info,13,13,,,x
2982,3002,1606665494177,1,-1,279,[192.168.1.91- 192.168.1.93],application,vibrational,20,,,20,x
3000,3014,1606665494195,1,-1,280,[192.168.1.91- 192.168.1.93],application,info,14,14,,,x
3008,3021,1606665494203,1,-1,281,[192.168.1.91- 192.168.1.93],application,info,13,13,,,x
3022,3038,1606665494217,1,-1,282,[192.168.1.91- 192.168.1.93],application,vibrational,16,,,16,x
3031,3055,1606665494226,1,-1,283,[192.168.1.91- 192.168.1.93],application,info,24,24,,,x
3040,3056,1606665494235,1,-1,284,[192.168.1.91- 192.168.1.93],application,video,16,,16,,x
3048,3061,1606665494243,1,-1,285,[192.168.1.91- 192.168.1.93],application,video,13,,13,,x
3057,3068,1606665494252,1,-1,286,[192.168.1.91- 192.168.1.93],application,info,11,11,,,x
3065,3083,1606665494260,1,-1,287,[192.168.1.91- 192.168.1.93],application,info,18,18,,,x
3074,3098,1606665494269,1,-1,288,[192.168.1.91- 192.168.1.93],application,info,24,24,,,x
3090,3105,1606665494285,1,-1,289,[192.168.1.91- 192.168.1.93],application,video,15,,15,,
3099,3119,1606665494294,1,-1,290,[192.168.1.91- 192.168.1.93],application,info,20,20,,,x
3111,3142,1606665494306,1,-1,291,[192.168.1.91- 192.168.1.93],application,video,31,,31,,
3123,3151,1606665494318,1,-1,292,[192.168.1.91- 192.168.1.93],application,video,28,,28,,
3132,3153,1606665494327,1,-1,293,[192.168.1.91- 192.168.1.93],application,info,21,21,,,x
3141,3156,1606665494336,1,-1,294,[192.168.1.91- 192.168.1.93],application,video,15,,15,,x
3150,3169,1606665494345,1,-1,295,[192.168.1.91- 192.168.1.93],application,video,19,,19,,x
3159,3180,1606665494354,1,-1,296,[192.168.1.91- 192.168.1.93],application,info,21,21,,,x
3171,3194,1606665494366,1,-1,297,[192.168.1.91- 192.168.1.93],application,video,23,,23,,x
3179,3216,1606665494374,1,-1,298,[192.168.1.91- 192.168.1.93],application,vibrational,37,,,37,x
3189,3220,1606665494384,1,-1,299,[192.168.1.91- 192.168.1.93],application,video,31,,31,,x
3203,3221,1606665494398,1,-1,300,[192.168.1.91- 192.168.1.93],application,info,18,18,,,x
3211,3231,1606665494406,1,-1,301,[192.168.1.91- 192.168.1.93],application,info,20,20,,,x
3225,3249,1606665494420,1,-1,302,[192.168.1.91- 192.168.1.93],application,info,24,24,,,x
3243,3267,1606665494438,1,-1,304,[192.168.1.91- 192.168.1.93],application,info,24,24,,,x
3234,3269,1606665494429,1,-1,303,[192.168.1.91- 192.168.1.93],application,video,35,,35,,
3252,3274,1606665494447,1,-1,305,[192.168.1.91- 192.168.1.93],application,video,22,,22,,x
3264,3284,1606665494459,1,-1,306,[192.168.1.91- 192.168.1.93],application,vibrational,20,,,20,
3273,3299,1606665494468,1,-1,307,[192.168.1.91- 192.168.1.93],application,vibrational,26,,,26,x
3283,3304,1606665494478,1,-1,308,[192.168.1.91- 192.168.1.93],application,info,21,21,,,
3291,3306,1606665494486,1,-1,309,[192.168.1.91- 192.168.1.93],application,video,15,,15,,x
3299,3326,1606665494494,1,-1,310,[192.168.1.91- 192.168.1.93],application,vibrational,27,,,27,x
3317,3334,1606665494512,1,-1,312,[192.168.1.91- 192.168.1.93],application,vibrational,17,,,17,x
3308,3335,1606665494503,1,-1,311,[192.168.1.91- 192.168.1.93],application,video,27,,27,,x
3325,3340,1606665494520,1,-1,313,[192.168.1.91- 192.168.1.93],application,info,15,15,,,
3334,3361,1606665494529,1,-1,314,[192.168.1.91- 192.168.1.93],application,info,27,27,,,
3345,3368,1606665494540,1,-1,315,[192.168.1.91- 192.168.1.93],application,video,23,,23,,x
3353,3372,1606665494548,1,-1,316,[192.168.1.91- 192.168.1.93],application,info,19,19,,,x
3362,3391,1606665494557,1,-1,317,[192.168.1.91- 192.168.1.93],application,video,29,,29,,x
3370,3400,1606665494565,1,-1,318,[192.168.1.91- 192.168.1.93],application,video,30,,30,,x
3379,3430,1606665494574,1,-1,319,[192.168.1.91- 192.168.1.93],application,info,51,51,,,x
3394,3440,1606665494589,1,-1,320,[192.168.1.91- 192.168.1.93],application,vibrational,46,,,46,
3403,3443,1606665494598,1,-1,321,[192.168.1.91- 192.168.1.93],application,vibrational,40,,,40,x
3424,3458,1606665494619,1,-1,323,[192.168.1.91- 192.168.1.93],application,video,34,,34,,x
3415,3463,1606665494610,1,-1,322,[192.168.1.91- 192.168.1.93],application,vibrational,48,,,48,x
3433,3468,1606665494628,1,-1,324,[192.168.1.91- 192.168.1.93],application,video,35,,35,,x
3444,3471,1606665494639,1,-1,325,[192.168.1.91- 192.168.1.93],application,vibrational,27,,,27,x
3454,3473,1606665494649,1,-1,326,[192.168.1.91- 192.168.1.93],application,info,19,19,,,x
3463,3495,1606665494658,1,-1,327,[192.168.1.91- 192.168.1.93],application,video,32,,32,,x
3472,3499,1606665494667,1,-1,328,[192.168.1.91- 192.168.1.93],application,video,27,,27,,
3481,3502,1606665494676,1,-1,329,[192.168.1.91- 192.168.1.93],application,info,21,21,,,x
3489,3506,1606665494684,1,-1,330,[192.168.1.91- 192.168.1.93],application,vibrational,17,,,17,x
3506,3520,1606665494701,1,-1,332,[192.168.1.91- 192.168.1.93],application,info,14,14,,,x
3498,3524,1606665494693,1,-1,331,[192.168.1.91- 192.168.1.93],application,video,26,,26,,x
3515,3532,1606665494710,1,-1,333,[192.168.1.91- 192.168.1.93],application,info,17,17,,,x
3529,3566,1606665494724,1,-1,334,[192.168.1.91- 192.168.1.93],application,video,37,,37,,x
3546,3581,1606665494741,1,-1,336,[192.168.1.91- 192.168.1.93],application,info,35,35,,,x
3538,3587,1606665494733,1,-1,335,[192.168.1.91- 192.168.1.93],application,info,49,49,,,x
3556,3589,1606665494751,1,-1,337,[192.168.1.91- 192.168.1.93],application,info,33,33,,,x
3565,3599,1606665494760,1,-1,338,[192.168.1.91- 192.168.1.93],application,video,34,,34,,x
3574,3605,1606665494769,1,-1,339,[192.168.1.91- 192.168.1.93],application,info,31,31,,,x
3592,3608,1606665494787,1,-1,341,[192.168.1.91- 192.168.1.93],application,video,16,,16,,
3583,3610,1606665494778,1,-1,340,[192.168.1.91- 192.168.1.93],application,video,27,,27,,x
3601,3613,1606665494796,1,-1,342,[192.168.1.91- 192.168.1.93],application,vibrational,12,,,12,
3610,3625,1606665494805,1,-1,343,[192.168.1.91- 192.168.1.93],application,video,15,,15,,x
3628,3650,1606665494823,1,-1,345,[192.168.1.91- 192.168.1.93],application,info,22,22,,,x
3619,3668,1606665494814,1,-1,344,[192.168.1.91- 192.168.1.93],application,vibrational,49,,,49,x
3647,3673,1606665494842,1,-1,347,[192.168.1.91- 192.168.1.93],application,video,26,,26,,x
3637,3674,1606665494832,1,-1,346,[192.168.1.91- 192.168.1.93],application,info,37,37,,,x
3665,3681,1606665494860,1,-1,349,[192.168.1.91- 192.168.1.93],application,info,16,16,,,x
3657,3692,1606665494852,1,-1,348,[192.168.1.91- 192.168.1.93],application,vibrational,35,,,35,x
3675,3710,1606665494870,1,-1,350,[192.168.1.91- 192.168.1.93],application,vibrational,35,,,35,x
3684,3716,1606665494879,1,-1,351,[192.168.1.91- 192.168.1.93],application,video,32,,32,,x
3693,3720,1606665494888,1,-1,352,[192.168.1.91- 192.168.1.93],application,vibrational,27,,,27,x
3706,3731,1606665494901,1,-1,353,[192.168.1.91- 192.168.1.93],application,info,25,25,,,x
3715,3740,1606665494910,1,-1,354,[192.168.1.91- 192.168.1.93],application,vibrational,25,,,25,x
3725,3743,1606665494920,1,-1,355,[192.168.1.91- 192.168.1.93],application,info,18,18,,,x
3733,3758,1606665494928,1,-1,356,[192.168.1.91- 192.168.1.93],application,vibrational,25,,,25,
3742,3768,1606665494937,1,-1,357,[192.168.1.91- 192.168.1.93],application,video,26,,26,,x
3754,3772,1606665494949,1,-1,358,[192.168.1.91- 192.168.1.93],application,video,18,,18,,x
3765,3796,1606665494960,1,-1,359,[192.168.1.91- 192.168.1.93],application,vibrational,31,,,31,x
3774,3797,1606665494969,1,-1,360,[192.168.1.91- 192.168.1.93],application,vibrational,23,,,23,x
3783,3800,1606665494978,1,-1,361,[192.168.1.91- 192.168.1.93],application,info,17,17,,,
3795,3824,1606665494990,1,-1,362,[192.168.1.91- 192.168.1.93],application,video,29,,29,,x
3808,3831,1606665495003,1,-1,363,[192.168.1.91- 192.168.1.93],application,vibrational,23,,,23,x
3818,3840,1606665495013,1,-1,364,[192.168.1.91- 192.168.1.93],application,vibrational,22,,,22,x
3828,3856,1606665495023,1,-1,365,[192.168.1.91- 192.168.1.93],application,info,28,28,,,x
3838,3862,1606665495033,1,-1,366,[192.168.1.91- 192.168.1.93],application,video,24,,24,,x
3847,3868,1606665495042,1,-1,367,[192.168.1.91- 192.168.1.93],application,vibrational,21,,,21,x
3855,3873,1606665495050,1,-1,368,[192.168.1.91- 192.168.1.93],application,vibrational,18,,,18,x
3864,3884,1606665495059,1,-1,369,[192.168.1.91- 192.168.1.93],application,vibrational,20,,,20,x
3873,3891,1606665495068,1,-1,370,[192.168.1.91- 192.168.1.93],application,info,18,18,,,x
3891,3916,1606665495086,1,-1,371,[192.168.1.91- 192.168.1.93],application,vibrational,25,,,25,x
3906,3924,1606665495101,1,-1,372,[192.168.1.91- 192.168.1.93],application,vibrational,18,,,18,x
3920,3942,1606665495115,1,-1,373,[192.168.1.91- 192.168.1.93],application,info,22,22,,,x
3931,3947,1606665495126,1,-1,374,[192.168.1.91- 192.168.1.93],application,video,16,,16,,x
3942,3976,1606665495137,1,-1,375,[192.168.1.91- 192.168.1.93],application,video,34,,34,,x
3951,3982,1606665495146,1,-1,376,[192.168.1.91- 192.168.1.93],application,video,31,,31,,x
3960,3984,1606665495155,1,-1,377,[192.168.1.91- 192.168.1.93],application,info,24,24,,,x
3972,3986,1606665495167,1,-1,378,[192.168.1.91- 192.168.1.93],application,info,14,14,,,x
3980,3991,1606665495175,1,-1,379,[192.168.1.91- 192.168.1.93],application,video,11,,11,,x
3988,4004,1606665495183,1,-1,380,[192.168.1.91- 192.168.1.93],application,info,16,16,,,x
3996,4012,1606665495191,1,-1,381,[192.168.1.91- 192.168.1.93],application,info,16,16,,,
4006,4018,1606665495201,1,-1,382,[192.168.1.91- 192.168.1.93],application,video,12,,12,,x
4015,4025,1606665495210,1,-1,383,[192.168.1.91- 192.168.1.93],application,vibrational,10,,,10,
4024,4035,1606665495219,1,-1,384,[192.168.1.91- 192.168.1.93],application,info,11,11,,,x
4035,4047,1606665495230,1,-1,385,[192.168.1.91- 192.168.1.93],application,info,12,12,,,x
4048,4059,1606665495243,1,-1,386,[192.168.1.91- 192.168.1.93],application,vibrational,11,,,11,x
4056,4066,1606665495251,1,-1,387,[192.168.1.91- 192.168.1.93],application,vibrational,10,,,10,x
4064,4090,1606665495259,1,-1,388,[192.168.1.91- 192.168.1.93],application,video,26,,26,,x
4073,4130,1606665495268,1,-1,389,[192.168.1.91- 192.168.1.93],application,vibrational,57,,,57,x
4090,4132,1606665495285,1,-1,391,[192.168.1.91- 192.168.1.93],application,info,42,42,,,x
4082,4133,1606665495277,1,-1,390,[192.168.1.91- 192.168.1.93],application,info,51,51,,,x
4098,4134,1606665495293,1,-1,392,[192.168.1.91- 192.168.1.93],application,info,36,36,,,x
4107,4135,1606665495302,1,-1,393,[192.168.1.91- 192.168.1.93],application,video,28,,28,,x
4117,4137,1606665495312,1,-1,394,[192.168.1.91- 192.168.1.93],application,video,20,,20,,x
4126,4144,1606665495321,1,-1,395,[192.168.1.91- 192.168.1.93],application,info,18,18,,,x
4135,4149,1606665495330,1,-1,396,[192.168.1.91- 192.168.1.93],application,info,14,14,,,x
4143,4159,1606665495338,1,-1,397,[192.168.1.91- 192.168.1.93],application,info,16,16,,,x
4152,4167,1606665495347,1,-1,398,[192.168.1.91- 192.168.1.93],application,info,15,15,,,x
4160,4175,1606665495355,1,-1,399,[192.168.1.91- 192.168.1.93],application,info,15,15,,,x
4169,4183,1606665495364,1,-1,400,[192.168.1.91- 192.168.1.93],application,video,14,,14,,x
4177,4191,1606665495372,1,-1,401,[192.168.1.91- 192.168.1.93],application,video,14,,14,,x
4186,4202,1606665495381,1,-1,402,[192.168.1.91- 192.168.1.93],application,video,16,,16,,x
4194,4208,1606665495389,1,-1,403,[192.168.1.91- 192.168.1.93],application,info,14,14,,,
4202,4218,1606665495397,1,-1,404,[192.168.1.91- 192.168.1.93],application,video,16,,16,,x
4211,4225,1606665495406,1,-1,405,[192.168.1.91- 192.168.1.93],application,vibrational,14,,,14,x
4219,4242,1606665495414,1,-1,406,[192.168.1.91- 192.168.1.93],application,vibrational,23,,,23,x
4229,4253,1606665495424,1,-1,407,[192.168.1.91- 192.168.1.93],application,vibrational,24,,,24,x
4238,4258,1606665495433,1,-1,408,[192.168.1.91- 192.168.1.93],application,info,20,20,,,
4246,4261,1606665495441,1,-1,409,[192.168.1.91- 192.168.1.93],application,video,15,,15,,x
4254,4274,1606665495449,1,-1,410,[192.168.1.91- 192.168.1.93],application,video,20,,20,,
4262,4281,1606665495457,1,-1,411,[192.168.1.91- 192.168.1.93],application,info,19,19,,,
4271,4285,1606665495466,1,-1,412,[192.168.1.91- 192.168.1.93],application,info,14,14,,,
4280,4313,1606665495475,1,-1,413,[192.168.1.91- 192.168.1.93],application,vibrational,33,,,33,x
4291,4314,1606665495486,1,-1,414,[192.168.1.91- 192.168.1.93],application,info,23,23,,,
4300,4318,1606665495495,1,-1,415,[192.168.1.91- 192.168.1.93],application,video,18,,18,,x
4308,4330,1606665495503,1,-1,416,[192.168.1.91- 192.168.1.93],application,video,22,,22,,x
4316,4346,1606665495511,1,-1,417,[192.168.1.91- 192.168.1.93],application,vibrational,30,,,30,x
4325,4348,1606665495520,1,-1,418,[192.168.1.91- 192.168.1.93],application,vibrational,23,,,23,x
4334,4353,1606665495529,1,-1,419,[192.168.1.91- 192.168.1.93],application,vibrational,19,,,19,x
4343,4362,1606665495538,1,-1,420,[192.168.1.91- 192.168.1.93],application,vibrational,19,,,19,
4352,4376,1606665495547,1,-1,421,[192.168.1.91- 192.168.1.93],application,video,24,,24,,x
4360,4381,1606665495555,1,-1,422,[192.168.1.91- 192.168.1.93],application,vibrational,21,,,21,x
4368,4386,1606665495563,1,-1,423,[192.168.1.91- 192.168.1.93],application,info,18,18,,,x
4377,4394,1606665495572,1,-1,424,[192.168.1.91- 192.168.1.93],application,vibrational,17,,,17,x
4388,4404,1606665495583,1,-1,425,[192.168.1.91- 192.168.1.93],application,info,16,16,,,x
4397,4408,1606665495592,1,-1,426,[192.168.1.91- 192.168.1.93],application,vibrational,11,,,11,x
4406,4428,1606665495601,1,-1,427,[192.168.1.91- 192.168.1.93],application,vibrational,22,,,22,x
4417,4433,1606665495612,1,-1,428,[192.168.1.91- 192.168.1.93],application,info,16,16,,,x
4425,4440,1606665495620,1,-1,429,[192.168.1.91- 192.168.1.93],application,info,15,15,,,x
4435,4459,1606665495630,1,-1,430,[192.168.1.91- 192.168.1.93],application,vibrational,24,,,24,x
4444,4465,1606665495639,1,-1,431,[192.168.1.91- 192.168.1.93],application,video,21,,21,,x
4455,4469,1606665495650,1,-1,432,[192.168.1.91- 192.168.1.93],application,info,14,14,,,x
4472,4495,1606665495667,1,-1,434,[192.168.1.91- 192.168.1.93],application,vibrational,23,,,23,x
4464,4496,1606665495659,1,-1,433,[192.168.1.91- 192.168.1.93],application,info,32,32,,,x
4481,4505,1606665495676,1,-1,435,[192.168.1.91- 192.168.1.93],application,vibrational,24,,,24,x
4490,4507,1606665495685,1,-1,436,[192.168.1.91- 192.168.1.93],application,video,17,,17,,
4502,4524,1606665495697,1,-1,437,[192.168.1.91- 192.168.1.93],application,info,22,22,,,x
4513,4529,1606665495708,1,-1,438,[192.168.1.91- 192.168.1.93],application,vibrational,16,,,16,x
4521,4547,1606665495716,1,-1,439,[192.168.1.91- 192.168.1.93],application,info,26,26,,,x
4539,4560,1606665495734,1,-1,441,[192.168.1.91- 192.168.1.93],application,vibrational,21,,,21,x
4529,4564,1606665495724,1,-1,440,[192.168.1.91- 192.168.1.93],application,vibrational,35,,,35,x
4552,4566,1606665495747,1,-1,442,[192.168.1.91- 192.168.1.93],application,video,14,,14,,x
4564,4585,1606665495759,1,-1,443,[192.168.1.91- 192.168.1.93],application,info,21,21,,,x
4573,4592,1606665495768,1,-1,444,[192.168.1.91- 192.168.1.93],application,vibrational,19,,,19,x
4582,4597,1606665495777,1,-1,445,[192.168.1.91- 192.168.1.93],application,info,15,15,,,x
4591,4604,1606665495786,1,-1,446,[192.168.1.91- 192.168.1.93],application,info,13,13,,,x
4602,4625,1606665495797,1,-1,447,[192.168.1.91- 192.168.1.93],application,info,23,23,,,x
4614,4628,1606665495809,1,-1,448,[192.168.1.91- 192.168.1.93],application,video,14,,14,,
4622,4638,1606665495817,1,-1,449,[192.168.1.91- 192.168.1.93],application,info,16,16,,,x
4635,4648,1606665495830,1,-1,450,[192.168.1.91- 192.168.1.93],application,vibrational,13,,,13,x
4643,4674,1606665495838,1,-1,451,[192.168.1.91- 192.168.1.93],application,video,31,,31,,x
4674,4694,1606665495869,1,-1,452,[192.168.1.91- 192.168.1.93],application,vibrational,20,,,20,x
4683,4708,1606665495878,1,-1,453,[192.168.1.91- 192.168.1.93],application,vibrational,25,,,25,
4692,4712,1606665495887,1,-1,454,[192.168.1.91- 192.168.1.93],application,video,20,,20,,x
4700,4717,1606665495895,1,-1,455,[192.168.1.91- 192.168.1.93],application,video,17,,17,,
4709,4724,1606665495904,1,-1,456,[192.168.1.91- 192.168.1.93],application,video,15,,15,,x
4717,4739,1606665495912,1,-1,457,[192.168.1.91- 192.168.1.93],application,vibrational,22,,,22,
4726,4746,1606665495921,1,-1,458,[192.168.1.91- 192.168.1.93],application,info,20,20,,,x
4744,4761,1606665495939,1,-1,460,[192.168.1.91- 192.168.1.93],application,info,17,17,,,x
4735,4784,1606665495930,1,-1,459,[192.168.1.91- 192.168.1.93],application,info,49,49,,,x
4752,4786,1606665495947,1,-1,461,[192.168.1.91- 192.168.1.93],application,vibrational,34,,,34,x
4760,4795,1606665495955,1,-1,462,[192.168.1.91- 192.168.1.93],application,video,35,,35,,x
4770,4808,1606665495965,1,-1,463,[192.168.1.91- 192.168.1.93],application,video,38,,38,,x
4779,4810,1606665495974,1,-1,464,[192.168.1.91- 192.168.1.93],application,vibrational,31,,,31,x
4795,4811,1606665495990,1,-1,465,[192.168.1.91- 192.168.1.93],application,info,16,16,,,x
4804,4818,1606665495999,1,-1,466,[192.168.1.91- 192.168.1.93],application,info,14,14,,,x
4812,4840,1606665496007,1,-1,467,[192.168.1.91- 192.168.1.93],application,vibrational,28,,,28,x
4820,4842,1606665496015,1,-1,468,[192.168.1.91- 192.168.1.93],application,video,22,,22,,x
4831,4857,1606665496026,1,-1,469,[192.168.1.91- 192.168.1.93],application,video,26,,26,,x
4841,4859,1606665496036,1,-1,470,[192.168.1.91- 192.168.1.93],application,vibrational,18,,,18,x
4849,4888,1606665496044,1,-1,471,[192.168.1.91- 192.168.1.93],application,info,39,39,,,x
4857,4905,1606665496052,1,-1,472,[192.168.1.91- 192.168.1.93],application,vibrational,48,,,48,x
4865,4906,1606665496060,1,-1,473,[192.168.1.91- 192.168.1.93],application,vibrational,41,,,41,x
4874,4909,1606665496069,1,-1,474,[192.168.1.91- 192.168.1.93],application,vibrational,35,,,35,x
4883,4932,1606665496078,1,-1,475,[192.168.1.91- 192.168.1.93],application,info,49,49,,,x
4891,4934,1606665496086,1,-1,476,[192.168.1.91- 192.168.1.93],application,video,43,,43,,x
4900,4937,1606665496095,1,-1,477,[192.168.1.91- 192.168.1.93],application,video,37,,37,,x
4909,4940,1606665496104,1,-1,478,[192.168.1.91- 192.168.1.93],application,info,31,31,,,x
4918,4942,1606665496113,1,-1,479,[192.168.1.91- 192.168.1.93],application,video,24,,24,,x
4928,4945,1606665496123,1,-1,480,[192.168.1.91- 192.168.1.93],application,vibrational,17,,,17,x
4937,4969,1606665496132,1,-1,481,[192.168.1.91- 192.168.1.93],application,vibrational,32,,,32,x
4945,4971,1606665496140,1,-1,482,[192.168.1.91- 192.168.1.93],application,video,26,,26,,x
4954,4976,1606665496149,1,-1,483,[192.168.1.91- 192.168.1.93],application,vibrational,22,,,22,
4973,5002,1606665496168,1,-1,485,[192.168.1.91- 192.168.1.93],application,video,29,,29,,x
4964,5015,1606665496159,1,-1,484,[192.168.1.91- 192.168.1.93],application,video,51,,51,,x
4983,5016,1606665496178,1,-1,486,[192.168.1.91- 192.168.1.93],application,video,33,,33,,x
4992,5017,1606665496187,1,-1,487,[192.168.1.91- 192.168.1.93],application,video,25,,25,,
5000,5025,1606665496195,1,-1,488,[192.168.1.91- 192.168.1.93],application,info,25,25,,,x
5011,5028,1606665496206,1,-1,489,[192.168.1.91- 192.168.1.93],application,video,17,,17,,x
5022,5033,1606665496217,1,-1,490,[192.168.1.91- 192.168.1.93],application,info,11,11,,,x
5030,5048,1606665496225,1,-1,491,[192.168.1.91- 192.168.1.93],application,vibrational,18,,,18,x
5039,5055,1606665496234,1,-1,492,[192.168.1.91- 192.168.1.93],application,info,16,16,,,x
5050,5060,1606665496245,1,-1,493,[192.168.1.91- 192.168.1.93],application,vibrational,10,,,10,
