SimulationTimeStamp,Received time, Sent time, FlowID, RouteID, SeqNumber, Dest, level, PktType, All latencies, Info Lat, Video Lat, Vibr Lat
3196,3215,1606613076865,1,-1,311,[192.168.1.91- 192.168.1.93],application,vibrational,19,,,19,x
3206,3222,1606613076875,1,-1,312,[192.168.1.91- 192.168.1.93],application,info,16,16,,,x
3215,3229,1606613076884,1,-1,313,[192.168.1.91- 192.168.1.93],application,video,14,,14,,x
3223,3241,1606613076892,1,-1,314,[192.168.1.91- 192.168.1.93],application,vibrational,18,,,18,x
3232,3251,1606613076901,1,-1,315,[192.168.1.91- 192.168.1.93],application,info,19,19,,,x
3240,3265,1606613076909,1,-1,316,[192.168.1.91- 192.168.1.93],application,vibrational,25,,,25,x
3248,3268,1606613076917,1,-1,317,[192.168.1.91- 192.168.1.93],application,video,20,,20,,x
3257,3284,1606613076926,1,-1,318,[192.168.1.91- 192.168.1.93],application,vibrational,27,,,27,x
3265,3287,1606613076934,1,-1,319,[192.168.1.91- 192.168.1.93],application,video,22,,22,,x
3276,3315,1606613076945,1,-1,320,[192.168.1.91- 192.168.1.93],application,vibrational,39,,,39,x
3287,3320,1606613076956,1,-1,321,[192.168.1.91- 192.168.1.93],application,info,33,33,,,x
3297,3322,1606613076966,1,-1,322,[192.168.1.91- 192.168.1.93],application,info,25,25,,,x
3307,3324,1606613076976,1,-1,323,[192.168.1.91- 192.168.1.93],application,info,17,17,,,x
3316,3332,1606613076985,1,-1,324,[192.168.1.91- 192.168.1.93],application,info,16,16,,,x
3327,3340,1606613076996,1,-1,325,[192.168.1.91- 192.168.1.93],application,vibrational,13,,,13,x
3336,3350,1606613077005,1,-1,326,[192.168.1.91- 192.168.1.93],application,info,14,14,,,x
3353,3370,1606613077022,1,-1,328,[192.168.1.91- 192.168.1.93],application,info,17,17,,,x
3344,3372,1606613077013,1,-1,327,[192.168.1.91- 192.168.1.93],application,video,28,,28,,x
3362,3376,1606613077031,1,-1,329,[192.168.1.91- 192.168.1.93],application,vibrational,14,,,14,x
3371,3389,1606613077040,1,-1,330,[192.168.1.91- 192.168.1.93],application,vibrational,18,,,18,x
3391,3412,1606613077060,1,-1,332,[192.168.1.91- 192.168.1.93],application,video,21,,21,,x
3380,3413,1606613077049,1,-1,331,[192.168.1.91- 192.168.1.93],application,vibrational,33,,,33,x
3403,3419,1606613077072,1,-1,333,[192.168.1.91- 192.168.1.93],application,info,16,16,,,x
3427,3450,1606613077096,1,-1,335,[192.168.1.91- 192.168.1.93],application,vibrational,23,,,23,x
3414,3456,1606613077083,1,-1,334,[192.168.1.91- 192.168.1.93],application,video,42,,42,,
3437,3463,1606613077106,1,-1,336,[192.168.1.91- 192.168.1.93],application,video,26,,26,,x
3463,3487,1606613077132,1,-1,339,[192.168.1.91- 192.168.1.93],application,video,24,,24,,x
3472,3498,1606613077141,1,-1,340,[192.168.1.91- 192.168.1.93],application,info,26,26,,,x
3454,3505,1606613077123,1,-1,338,[192.168.1.91- 192.168.1.93],application,vibrational,51,,,51,x
3446,3507,1606613077115,1,-1,337,[192.168.1.91- 192.168.1.93],application,info,61,61,,,x
3481,3513,1606613077150,1,-1,341,[192.168.1.91- 192.168.1.93],application,vibrational,32,,,32,x
3490,3519,1606613077159,1,-1,342,[192.168.1.91- 192.168.1.93],application,info,29,29,,,x
3500,3531,1606613077169,1,-1,343,[192.168.1.91- 192.168.1.93],application,vibrational,31,,,31,x
3509,3537,1606613077178,1,-1,344,[192.168.1.91- 192.168.1.93],application,vibrational,28,,,28,x
3520,3539,1606613077189,1,-1,345,[192.168.1.91- 192.168.1.93],application,info,19,19,,,x
3528,3542,1606613077197,1,-1,346,[192.168.1.91- 192.168.1.93],application,video,14,,14,,x
3538,3558,1606613077207,1,-1,347,[192.168.1.91- 192.168.1.93],application,vibrational,20,,,20,x
3551,3563,1606613077220,1,-1,348,[192.168.1.91- 192.168.1.93],application,video,12,,12,,x
3560,3568,1606613077229,1,-1,349,[192.168.1.91- 192.168.1.93],application,video,8,,8,,x
3570,3592,1606613077239,1,-1,350,[192.168.1.91- 192.168.1.93],application,vibrational,22,,,22,x
3581,3597,1606613077250,1,-1,351,[192.168.1.91- 192.168.1.93],application,video,16,,16,,
3596,3620,1606613077265,1,-1,352,[192.168.1.91- 192.168.1.93],application,video,24,,24,,x
3615,3626,1606613077284,1,-1,353,[192.168.1.91- 192.168.1.93],application,vibrational,11,,,11,x
3631,3656,1606613077300,1,-1,354,[192.168.1.91- 192.168.1.93],application,video,25,,25,,x
3640,3662,1606613077309,1,-1,355,[192.168.1.91- 192.168.1.93],application,vibrational,22,,,22,x
3648,3672,1606613077317,1,-1,356,[192.168.1.91- 192.168.1.93],application,video,24,,24,,x
3657,3674,1606613077326,1,-1,357,[192.168.1.91- 192.168.1.93],application,info,17,17,,,x
3665,3685,1606613077334,1,-1,358,[192.168.1.91- 192.168.1.93],application,video,20,,20,,x
3677,3693,1606613077346,1,-1,359,[192.168.1.91- 192.168.1.93],application,vibrational,16,,,16,x
3687,3700,1606613077356,1,-1,360,[192.168.1.91- 192.168.1.93],application,vibrational,13,,,13,x
3696,3708,1606613077365,1,-1,361,[192.168.1.91- 192.168.1.93],application,info,12,12,,,x
3705,3723,1606613077374,1,-1,362,[192.168.1.91- 192.168.1.93],application,video,18,,18,,x
3713,3740,1606613077382,1,-1,363,[192.168.1.91- 192.168.1.93],application,info,27,27,,,x
3722,3745,1606613077391,1,-1,364,[192.168.1.91- 192.168.1.93],application,vibrational,23,,,23,x
3730,3749,1606613077399,1,-1,365,[192.168.1.91- 192.168.1.93],application,info,19,19,,,x
3738,3773,1606613077407,1,-1,366,[192.168.1.91- 192.168.1.93],application,info,35,35,,,x
3747,3781,1606613077416,1,-1,367,[192.168.1.91- 192.168.1.93],application,vibrational,34,,,34,x
3756,3783,1606613077425,1,-1,368,[192.168.1.91- 192.168.1.93],application,video,27,,27,,x
3769,3787,1606613077438,1,-1,369,[192.168.1.91- 192.168.1.93],application,video,18,,18,,x
3778,3796,1606613077447,1,-1,370,[192.168.1.91- 192.168.1.93],application,info,18,18,,,x
3786,3805,1606613077455,1,-1,371,[192.168.1.91- 192.168.1.93],application,video,19,,19,,x
3794,3810,1606613077463,1,-1,372,[192.168.1.91- 192.168.1.93],application,info,16,16,,,x
3803,3835,1606613077472,1,-1,373,[192.168.1.91- 192.168.1.93],application,vibrational,32,,,32,x
3812,3840,1606613077481,1,-1,374,[192.168.1.91- 192.168.1.93],application,video,28,,28,,x
3831,3844,1606613077500,1,-1,376,[192.168.1.91- 192.168.1.93],application,video,13,,13,,x
3839,3849,1606613077508,1,-1,377,[192.168.1.91- 192.168.1.93],application,info,10,10,,,x
3821,3854,1606613077490,1,-1,375,[192.168.1.91- 192.168.1.93],application,info,33,33,,,x
3849,3865,1606613077518,1,-1,378,[192.168.1.91- 192.168.1.93],application,info,16,16,,,x
3858,3875,1606613077527,1,-1,379,[192.168.1.91- 192.168.1.93],application,info,17,17,,,x
3868,3900,1606613077537,1,-1,380,[192.168.1.91- 192.168.1.93],application,video,32,,32,,x
3876,3904,1606613077545,1,-1,381,[192.168.1.91- 192.168.1.93],application,video,28,,28,,x
3884,3906,1606613077553,1,-1,382,[192.168.1.91- 192.168.1.93],application,vibrational,22,,,22,x
3893,3911,1606613077562,1,-1,383,[192.168.1.91- 192.168.1.93],application,video,18,,18,,x
3901,3918,1606613077570,1,-1,384,[192.168.1.91- 192.168.1.93],application,video,17,,17,,x
3910,3929,1606613077579,1,-1,385,[192.168.1.91- 192.168.1.93],application,info,19,19,,,x
3918,3938,1606613077587,1,-1,386,[192.168.1.91- 192.168.1.93],application,vibrational,20,,,20,x
3926,3939,1606613077595,1,-1,387,[192.168.1.91- 192.168.1.93],application,info,13,13,,,x
3934,3957,1606613077603,1,-1,388,[192.168.1.91- 192.168.1.93],application,video,23,,23,,x
3942,3960,1606613077611,1,-1,389,[192.168.1.91- 192.168.1.93],application,info,18,18,,,x
3951,3962,1606613077620,1,-1,390,[192.168.1.91- 192.168.1.93],application,info,11,11,,,
3960,3969,1606613077629,1,-1,391,[192.168.1.91- 192.168.1.93],application,vibrational,9,,,9,x
3971,3985,1606613077640,1,-1,392,[192.168.1.91- 192.168.1.93],application,video,14,,14,,x
3979,3992,1606613077648,1,-1,393,[192.168.1.91- 192.168.1.93],application,vibrational,13,,,13,x
4001,4026,1606613077670,1,-1,395,[192.168.1.91- 192.168.1.93],application,vibrational,25,,,25,x
3989,4192,1606613077658,1,-1,394,[192.168.1.91- 192.168.1.93],application,info,203,203,,,
4012,4194,1606613077681,1,-1,396,[192.168.1.91- 192.168.1.93],application,info,182,182,,,
4022,4195,1606613077691,1,-1,397,[192.168.1.91- 192.168.1.93],application,video,173,,173,,x
4056,4208,1606613077725,1,-1,400,[192.168.1.91- 192.168.1.93],application,info,152,152,,,
4064,4209,1606613077733,1,-1,401,[192.168.1.91- 192.168.1.93],application,video,145,,145,,x
4074,4211,1606613077743,1,-1,402,[192.168.1.91- 192.168.1.93],application,vibrational,137,,,137,x
4032,4228,1606613077701,1,-1,398,[192.168.1.91- 192.168.1.93],application,info,196,196,,,x
4097,4247,1606613077766,1,-1,404,[192.168.1.91- 192.168.1.93],application,video,150,,150,,x
4045,4250,1606613077714,1,-1,399,[192.168.1.91- 192.168.1.93],application,info,205,205,,,x
4085,4255,1606613077754,1,-1,403,[192.168.1.91- 192.168.1.93],application,video,170,,170,,x
4108,4256,1606613077777,1,-1,405,[192.168.1.91- 192.168.1.93],application,vibrational,148,,,148,x
4118,4258,1606613077787,1,-1,406,[192.168.1.91- 192.168.1.93],application,vibrational,140,,,140,
4134,4261,1606613077803,1,-1,407,[192.168.1.91- 192.168.1.93],application,video,127,,127,,x
4143,4270,1606613077812,1,-1,408,[192.168.1.91- 192.168.1.93],application,vibrational,127,,,127,x
4153,4271,1606613077822,1,-1,409,[192.168.1.91- 192.168.1.93],application,vibrational,118,,,118,x
4171,4273,1606613077840,1,-1,411,[192.168.1.91- 192.168.1.93],application,video,102,,102,,x
4162,4280,1606613077831,1,-1,410,[192.168.1.91- 192.168.1.93],application,info,118,118,,,x
4179,4281,1606613077848,1,-1,412,[192.168.1.91- 192.168.1.93],application,video,102,,102,,x
4187,4283,1606613077856,1,-1,413,[192.168.1.91- 192.168.1.93],application,vibrational,96,,,96,x
4207,4289,1606613077876,1,-1,414,[192.168.1.91- 192.168.1.93],application,info,82,82,,,x
4216,4291,1606613077885,1,-1,415,[192.168.1.91- 192.168.1.93],application,vibrational,75,,,75,x
4225,4293,1606613077894,1,-1,416,[192.168.1.91- 192.168.1.93],application,video,68,,68,,x
4233,4304,1606613077902,1,-1,417,[192.168.1.91- 192.168.1.93],application,info,71,71,,,x
4242,4306,1606613077911,1,-1,418,[192.168.1.91- 192.168.1.93],application,vibrational,64,,,64,x
4251,4308,1606613077920,1,-1,419,[192.168.1.91- 192.168.1.93],application,vibrational,57,,,57,
4260,4309,1606613077929,1,-1,420,[192.168.1.91- 192.168.1.93],application,info,49,49,,,x
4269,4311,1606613077938,1,-1,421,[192.168.1.91- 192.168.1.93],application,video,42,,42,,x
4278,4319,1606613077947,1,-1,422,[192.168.1.91- 192.168.1.93],application,video,41,,41,,x
4286,4321,1606613077955,1,-1,423,[192.168.1.91- 192.168.1.93],application,info,35,35,,,x
4295,4335,1606613077964,1,-1,424,[192.168.1.91- 192.168.1.93],application,vibrational,40,,,40,
4303,4338,1606613077972,1,-1,425,[192.168.1.91- 192.168.1.93],application,vibrational,35,,,35,x
4324,4347,1606613077993,1,-1,427,[192.168.1.91- 192.168.1.93],application,video,23,,23,,x
4314,4350,1606613077983,1,-1,426,[192.168.1.91- 192.168.1.93],application,video,36,,36,,x
4332,4370,1606613078001,1,-1,428,[192.168.1.91- 192.168.1.93],application,vibrational,38,,,38,x
4341,4373,1606613078010,1,-1,429,[192.168.1.91- 192.168.1.93],application,info,32,32,,,
4362,4377,1606613078031,1,-1,431,[192.168.1.91- 192.168.1.93],application,video,15,,15,,x
4352,4380,1606613078021,1,-1,430,[192.168.1.91- 192.168.1.93],application,video,28,,28,,
4370,4389,1606613078039,1,-1,432,[192.168.1.91- 192.168.1.93],application,video,19,,19,,x
4379,4405,1606613078048,1,-1,433,[192.168.1.91- 192.168.1.93],application,vibrational,26,,,26,x
4388,4408,1606613078057,1,-1,434,[192.168.1.91- 192.168.1.93],application,info,20,20,,,x
4397,4410,1606613078066,1,-1,435,[192.168.1.91- 192.168.1.93],application,vibrational,13,,,13,x
4405,4432,1606613078074,1,-1,436,[192.168.1.91- 192.168.1.93],application,vibrational,27,,,27,x
4413,4443,1606613078082,1,-1,437,[192.168.1.91- 192.168.1.93],application,vibrational,30,,,30,x
4423,4445,1606613078092,1,-1,438,[192.168.1.91- 192.168.1.93],application,vibrational,22,,,22,x
4431,4447,1606613078100,1,-1,439,[192.168.1.91- 192.168.1.93],application,vibrational,16,,,16,
4441,4463,1606613078110,1,-1,440,[192.168.1.91- 192.168.1.93],application,video,22,,22,,x
4450,4465,1606613078119,1,-1,441,[192.168.1.91- 192.168.1.93],application,video,15,,15,,x
4461,4492,1606613078130,1,-1,442,[192.168.1.91- 192.168.1.93],application,vibrational,31,,,31,x
4470,4505,1606613078139,1,-1,443,[192.168.1.91- 192.168.1.93],application,info,35,35,,,x
4478,4507,1606613078147,1,-1,444,[192.168.1.91- 192.168.1.93],application,vibrational,29,,,29,x
4487,4510,1606613078156,1,-1,445,[192.168.1.91- 192.168.1.93],application,vibrational,23,,,23,x
4500,4526,1606613078169,1,-1,446,[192.168.1.91- 192.168.1.93],application,vibrational,26,,,26,x
4511,4529,1606613078180,1,-1,447,[192.168.1.91- 192.168.1.93],application,video,18,,18,,x
4519,4566,1606613078188,1,-1,448,[192.168.1.91- 192.168.1.93],application,info,47,47,,,
4528,4573,1606613078197,1,-1,449,[192.168.1.91- 192.168.1.93],application,info,45,45,,,x
4538,4582,1606613078207,1,-1,450,[192.168.1.91- 192.168.1.93],application,vibrational,44,,,44,x
4550,4587,1606613078219,1,-1,451,[192.168.1.91- 192.168.1.93],application,info,37,37,,,x
4568,4589,1606613078237,1,-1,453,[192.168.1.91- 192.168.1.93],application,vibrational,21,,,21,x
4559,4592,1606613078228,1,-1,452,[192.168.1.91- 192.168.1.93],application,info,33,33,,,
4577,4608,1606613078246,1,-1,454,[192.168.1.91- 192.168.1.93],application,vibrational,31,,,31,x
4587,4611,1606613078256,1,-1,455,[192.168.1.91- 192.168.1.93],application,vibrational,24,,,24,x
4600,4626,1606613078269,1,-1,456,[192.168.1.91- 192.168.1.93],application,video,26,,26,,x
4609,4632,1606613078278,1,-1,457,[192.168.1.91- 192.168.1.93],application,video,23,,23,,x
4617,4645,1606613078286,1,-1,458,[192.168.1.91- 192.168.1.93],application,video,28,,28,,x
4626,4653,1606613078295,1,-1,459,[192.168.1.91- 192.168.1.93],application,video,27,,27,,x
4635,4665,1606613078304,1,-1,460,[192.168.1.91- 192.168.1.93],application,info,30,30,,,
4648,4671,1606613078317,1,-1,461,[192.168.1.91- 192.168.1.93],application,video,23,,23,,x
4657,4702,1606613078326,1,-1,462,[192.168.1.91- 192.168.1.93],application,info,45,45,,,x
4666,4707,1606613078335,1,-1,463,[192.168.1.91- 192.168.1.93],application,info,41,41,,,x
4674,4710,1606613078343,1,-1,464,[192.168.1.91- 192.168.1.93],application,info,36,36,,,x
4682,4731,1606613078351,1,-1,465,[192.168.1.91- 192.168.1.93],application,info,49,49,,,x
4695,4733,1606613078364,1,-1,466,[192.168.1.91- 192.168.1.93],application,vibrational,38,,,38,x
4704,4734,1606613078373,1,-1,467,[192.168.1.91- 192.168.1.93],application,vibrational,30,,,30,x
4712,4736,1606613078381,1,-1,468,[192.168.1.91- 192.168.1.93],application,video,24,,24,,
4722,4740,1606613078391,1,-1,469,[192.168.1.91- 192.168.1.93],application,vibrational,18,,,18,x
4733,4745,1606613078402,1,-1,470,[192.168.1.91- 192.168.1.93],application,video,12,,12,,x
4750,4764,1606613078419,1,-1,472,[192.168.1.91- 192.168.1.93],application,info,14,14,,,x
4741,4766,1606613078410,1,-1,471,[192.168.1.91- 192.168.1.93],application,info,25,25,,,x
4759,4780,1606613078428,1,-1,473,[192.168.1.91- 192.168.1.93],application,video,21,,21,,x
4776,4793,1606613078445,1,-1,475,[192.168.1.91- 192.168.1.93],application,info,17,17,,,x
4784,4798,1606613078453,1,-1,476,[192.168.1.91- 192.168.1.93],application,vibrational,14,,,14,x
4768,4814,1606613078437,1,-1,474,[192.168.1.91- 192.168.1.93],application,video,46,,46,,x
4792,4819,1606613078461,1,-1,477,[192.168.1.91- 192.168.1.93],application,vibrational,27,,,27,x
4801,4827,1606613078470,1,-1,478,[192.168.1.91- 192.168.1.93],application,vibrational,26,,,26,x
4811,4833,1606613078480,1,-1,479,[192.168.1.91- 192.168.1.93],application,vibrational,22,,,22,x
4820,4836,1606613078489,1,-1,480,[192.168.1.91- 192.168.1.93],application,vibrational,16,,,16,x
4829,4845,1606613078498,1,-1,481,[192.168.1.91- 192.168.1.93],application,video,16,,16,,
4837,4890,1606613078506,1,-1,482,[192.168.1.91- 192.168.1.93],application,video,53,,53,,x
4847,4910,1606613078516,1,-1,483,[192.168.1.91- 192.168.1.93],application,video,63,,63,,x
4871,4917,1606613078540,1,-1,485,[192.168.1.91- 192.168.1.93],application,video,46,,46,,x
4886,4919,1606613078555,1,-1,486,[192.168.1.91- 192.168.1.93],application,vibrational,33,,,33,x
4856,4920,1606613078525,1,-1,484,[192.168.1.91- 192.168.1.93],application,video,64,,64,,x
4900,4927,1606613078569,1,-1,487,[192.168.1.91- 192.168.1.93],application,video,27,,27,,x
4909,4929,1606613078578,1,-1,488,[192.168.1.91- 192.168.1.93],application,vibrational,20,,,20,x
4918,4943,1606613078587,1,-1,489,[192.168.1.91- 192.168.1.93],application,info,25,25,,,x
4927,4951,1606613078596,1,-1,490,[192.168.1.91- 192.168.1.93],application,video,24,,24,,x
4935,4954,1606613078604,1,-1,491,[192.168.1.91- 192.168.1.93],application,vibrational,19,,,19,x
4944,4974,1606613078613,1,-1,492,[192.168.1.91- 192.168.1.93],application,video,30,,30,,x
4953,4978,1606613078622,1,-1,493,[192.168.1.91- 192.168.1.93],application,video,25,,25,,x
